"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"gene:UTI89_C0598" 300.964103714734 -4.39825481395174 0.461461179665803 104.336277084124 2.20630373409722e-23 1.01169054861694e-20
"gene:EBG00001165874" 59.6545664880879 0.59407835012428 0.704825760287492 0.531612752743342 0.76658754259365 0.904650387005214
"gene:UTI89_C0429" 1299.81645776959 0.131129811290609 0.29818804222567 1.4973462705284 0.472993735263389 0.76625470500673
"gene:UTI89_C0057" 623.600647748942 -0.324608091546689 0.132017943286565 5.97434945022621 0.0504297134464795 0.24986981790181
"gene:UTI89_C4796" 45.4828673994528 0.504348466715369 0.239793213233388 4.43041560077438 0.109130834462456 0.387766951960547
"gene:UTI89_C2311" 12121.539274345 -0.217471459054216 0.24081183221087 2.45076150802606 0.293645872191132 0.629740552437104
"gene:UTI89_C0127" 36411.6008534218 0.445736260718572 0.312638560129759 2.08559755324859 0.352466824298467 0.677015484296065
"gene:UTI89_C2810" 4170.28600221245 0.528900873235588 0.276549609817329 3.67505941251579 0.159210236779888 0.469051566348026
"gene:UTI89_C1947" 213.575427441349 0.130620971129254 0.402951372938706 0.121467250999615 0.941073884477471 0.978856006176468
"gene:UTI89_C1174" 39.755251532538 -0.344245497017987 0.21264044394203 6.42621416226297 0.0402314165992332 0.217266879364595
"gene:UTI89_C1631" 24.8964798661251 0.59611471521822 0.368918340986027 5.33359592246472 0.069474329022111 0.300539035666834
"gene:UTI89_C5026" 51.7289907579292 0.318552766894242 0.344945834593674 0.853702793075229 0.652560517775371 0.855161146183158
"gene:UTI89_P040" 135.606743908034 -0.204235719547107 0.132749450659751 2.34964932608074 0.308873131816291 0.642721153828949
"gene:UTI89_C1563" 329.555669572625 1.94925552709328 0.291294214892334 42.6842753886863 5.3855165808417e-10 3.7211706347624e-08
"gene:UTI89_C1686" 1838.60693119404 1.03435063447352 0.673381727242538 2.52129428351509 0.283470521517799 0.615508097518631
"gene:UTI89_C3197" 53.1753065267157 0.273293540663325 0.214119477513579 1.65277082184753 0.43762827729117 0.737464614666375
"gene:UTI89_C5005" 103.956173868253 0.272835805900769 0.247973184967517 1.17356993907282 0.556112331794483 0.806970828990614
"gene:UTI89_C2813" 745.427442153643 -0.190492319669232 0.425591358046448 2.21550809433882 0.330299966777102 0.660002951406453
"gene:UTI89_C0198" 1447.71083835973 -0.4564234594936 0.28723494756562 2.96786052394941 0.226744768487114 0.555285062261935
"gene:EBG00001165743" 139.544550696336 -0.290361031583335 0.169820142509087 2.93608662453676 0.230375817999441 0.559746460404729
"gene:UTI89_C3303" 245.552500855716 -0.464496293255618 0.210967872643026 5.19217284712698 0.0745648230726687 0.311180125024592
"gene:UTI89_C0775" 265.337384526986 1.42846847857942 0.69355820703469 6.64738632461524 0.0360195597275907 0.202455145614098
"gene:UTI89_C3257" 49.5942456689496 -0.0206082382697947 0.283850308510037 0.599192058532481 0.741117550017984 0.895805636781863
"gene:UTI89_C2872" 367.35988712207 0.143362723495449 0.181251902920104 0.728075942510372 0.694864809352975 0.876263934028894
"gene:UTI89_C1236" 2761.58137239921 0.529418436366511 0.383605033464219 2.21756790903385 0.329959963530408 0.659919927060817
"gene:UTI89_C4253" 1766.20170556288 0.0528463460169058 0.493810320940885 1.37918875132129 0.501779561795718 0.78287004081421
"gene:UTI89_C2653" 370.002072638474 0.22353930605953 0.353249222411618 0.699208849527622 0.704966902018228 0.87994383909427
"gene:UTI89_C4520" 864.284519006421 -0.33553186436304 0.276398108517364 3.49766765919753 0.173976711687982 0.49189379694741
"gene:UTI89_C2984" 4.65852446032758 0.494784963640502 0.458718253115991 1.19348773496176 0.550601552029475 0.806058582948803
"gene:UTI89_P033" 622.685934354261 -0.0663812663257728 0.206521538140501 0.102351793005937 0.950111534537184 0.98365405997651
"gene:UTI89_C1036" 515.136531769043 -0.227699330898869 0.166225410598044 5.78474274036819 0.0554445769780461 0.262294912255
"gene:UTI89_P143" 258.651453446645 0.0435184698479324 0.127575059424112 0.345163739178133 0.841489393600742 0.93580847218823
"gene:UTI89_C1256" 1514.45727389202 0.102945198053862 0.348438110635368 1.35510469473979 0.507858533590391 0.78760394727786
"gene:UTI89_C4350" 617.953864331963 -0.397935694626786 0.174378978975219 8.73393831097314 0.0126896426770828 0.103070141164583
"gene:UTI89_C0851" 170.309599062681 0.214080824052991 0.280879481132793 0.62904055286981 0.730139055177889 0.89203073707429
"gene:UTI89_C1473" 1366.33158689224 -0.262955861698862 0.253382051508553 1.24224181483771 0.5373417895031 0.801930981264336
"gene:UTI89_C2497" 5798.19696649588 0.946232974780684 0.380365757590804 6.79247285428983 0.0334991093475477 0.193169801955268
"gene:UTI89_C4326" 1433.89947325748 0.808397953210318 0.35158972095536 7.20696892674948 0.0272286796199522 0.171035442095939
"gene:UTI89_C0683" 446.418930431041 0.0554201420366287 0.188125454129058 0.274254420987063 0.871859309424333 0.944920145409612
"gene:UTI89_C4701" 154.824391373541 -0.411724747371499 0.434922422181627 1.32867465189361 0.514614436372877 0.791332905190293
"gene:UTI89_C4124" 47.1086665479723 0.555195851198354 0.341138319261763 3.04997439014682 0.217623843504732 0.544696764067978
"gene:UTI89_C0381" 85.7063231098215 0.498496196839708 0.248182833854343 6.26502174245559 0.0436081651870839 0.228736807040306
"gene:UTI89_C1587" 64.0270839473769 0.134568922880467 0.271365920819837 1.02446984436659 0.59915501650642 0.830949409744656
"gene:UTI89_C4007" 241.092774221215 0.137031953154338 0.365926034551516 1.15178182716238 0.562203770647856 0.809927053564761
"gene:UTI89_C0164" 4128.73473299401 -0.0829516303093484 0.136371400312683 3.12473313131875 0.209639358374449 0.537034496516365
"gene:UTI89_C2972" 7.39148586527943 0.0334021805396873 0.375376857795655 0.778817767100662 0.677457212265505 0.868164171409351
"gene:UTI89_C2327" 84.3607818823971 1.33073750273 0.30244307433065 18.1293034650428 0.000115683593890134 0.00266442030859287
"gene:UTI89_C1217" 7863.8993748808 -0.0703144033662416 0.198540479869456 3.28922134958577 0.1930877220795 0.516676111495489
"gene:UTI89_C1864" 226.465788574018 -0.0910256117512557 0.506198114394156 0.363564851702677 0.833782730249853 0.934554541534678
"gene:UTI89_C3736" 1054.96920319276 0.0786059685646784 0.120996531593486 0.527227700675326 0.768270149643966 0.904927123700764
"gene:UTI89_C1855" 3042.34076986956 0.282597825502161 0.265726212416047 1.40562196572603 0.495191371090755 0.777026462541944
"gene:UTI89_C2093" 1336.546654447 -2.56806979267639 0.554599950101356 19.1280655105637 7.0209090902461e-05 0.0017976378401625
"gene:UTI89_C1972" 66.0005575224977 -0.214436549781868 0.218388470315513 1.48126881923537 0.476811325857342 0.767666231498224
"gene:UTI89_C1387" 35.796207738416 -0.110431822339451 0.276844648620497 0.307474970313308 0.857497097183384 0.941184648026083
"gene:UTI89_C3804" 1620.97435922198 -0.0107647545295305 0.230612394082428 0.949203646975434 0.622132725792627 0.841748248094959
"gene:UTI89_C0758" 410.364645162637 0.0435195134002059 0.107926474088168 1.77668265172167 0.411337462040025 0.722056154070668
"gene:UTI89_C4138" 819.122063615423 0.140862712914782 0.212737309582021 0.874766206806726 0.645724004954761 0.851511602873677
"gene:UTI89_C0434" 281.075989832198 0.0684738240473983 0.257149253422087 2.53369399463736 0.281718482036511 0.614387950742231
"gene:UTI89_C3378" 123.494706472595 0.337503793011671 0.531213465468422 0.58216250552573 0.747454942771454 0.898640235943387
"gene:UTI89_C3930" 61.2877034343394 0.149108753056449 0.363454713121 0.22913861849861 0.891750129744134 0.954581420719315
"gene:UTI89_C0317" 434.866822612548 0.193515598983224 0.145895211205912 1.82063415565744 0.402396612759093 0.718949053043692
"gene:UTI89_C2613" 1193.56926544996 0.146377008854612 0.197460098797033 0.924469204021989 0.629874552770252 0.844327041493437
"gene:UTI89_C2384" 16.4429564482791 0.875200197288048 0.690323395355973 1.47043078800959 0.479402187496191 0.768893983398424
"gene:UTI89_C4756" 179.502041975566 -0.202341449550419 0.216734148612937 8.19022554066424 0.0166538681147714 0.124452674604138
"gene:UTI89_C3934" 180.052653290065 0.0430020419989707 0.285072609173789 1.12754697847339 0.569057674270031 0.813815398077129
"gene:UTI89_C3492" 1795.38804748314 -0.0450589477678717 0.16162184558726 0.801306415058775 0.669882330909441 0.865271825123488
"gene:UTI89_C4227" 455.121959109614 -0.0535554565305885 0.222154255525622 0.73916714925474 0.691022029836844 0.874972864172792
"gene:UTI89_C2806" 1316.89691562194 0.0131588203973515 0.200542321855131 2.2503407478215 0.324597159759472 0.658030603711944
"gene:UTI89_C0308" 121.452962597313 -0.0338575199439876 0.365114766778051 0.0539735292501291 0.973374124410571 0.992306326220749
"gene:UTI89_C1460" 3.76991172906283 -0.124350837532501 0.474880094945785 0.429411514358122 0.806778794124024 0.923467631138067
"gene:UTI89_C2893" 2443.03050813203 -0.0770815251719447 0.146241436349661 0.30634701963595 0.857980840796096 0.941184648026083
"gene:UTI89_C3161" 584.805366305433 -0.296962935824676 0.140199424264752 9.45326963584569 0.00885622375544925 0.0796270813235045
"gene:UTI89_C3977" 1203.84550952056 -0.0347496785265926 0.145473919495841 0.72798599171017 0.694896061878584 0.876263934028894
"gene:UTI89_C4013" 198.730877619716 0.202634035663268 0.370786464572391 1.87540956667618 0.391525440580021 0.708595020554585
"gene:UTI89_C1968" 94.4399133042756 0.576554582716639 0.201530651894031 8.16103159821239 0.0168987470457517 0.124783799829535
"gene:UTI89_C0060" 4812.37754658975 -0.140696031313308 0.111811273103591 2.33943093245648 0.310455263706676 0.644153167476953
"gene:UTI89_C3508" 128.107562590933 -1.37346532503214 0.315795935096961 21.360710512066 2.29922062988204e-05 0.000690313622447918
"gene:UTI89_C2549" 861.224308085628 -0.171572118676137 0.174664210701127 1.33683340637981 0.512519406066981 0.790806939186862
"gene:UTI89_C3935" 268.135094304782 -0.102542906712829 0.237163556162964 0.831671765604938 0.659788544246198 0.860381845286346
"gene:UTI89_C0111" 635.57870570991 0.0370693345220077 0.13241082742998 3.3323994879479 0.18896381373486 0.511063526262002
"gene:UTI89_C2766" 253.935991221504 0.441503043576637 0.22507946727967 4.46368579297263 0.107330448855255 0.386259073002907
"gene:UTI89_C2651" 196.967195957657 -0.189930900830367 0.362754302018536 1.85025754680311 0.396480359662953 0.713212173373729
"gene:UTI89_C1002" 5462.06779512004 0.0726003051051464 0.253263551250763 0.402377751901327 0.817757962154027 0.926914867664025
"gene:UTI89_C2983" 32.9106646091474 0.207992801111051 0.309999343519599 0.768930098581052 0.6808147411356 0.870495698451429
"gene:UTI89_C1166" 120.401430207722 -1.10351897017509 0.254510993992497 19.1357410030054 6.99401625985428e-05 0.0017976378401625
"gene:UTI89_C1021" 426.453462168781 -0.0482267872004433 0.186599424762899 2.03057527243288 0.362298204758915 0.683152203665035
"gene:UTI89_C0024" 1.14007299933232 -1.22511442858056 0.898465042229399 1.90196496061903 0.386361244607245 NA
"gene:UTI89_C2057" 565.145608788527 -0.000657577157048645 0.199269922975836 1.25186959018436 0.534761302556645 0.800691904682643
"gene:UTI89_C3163" 801.879208714467 -0.175355166904449 0.130826372535571 1.79262927969808 0.408070779748124 0.720660213187179
"gene:UTI89_C2038" 252.285046575703 0.0462735029652531 0.395741803491891 0.924154204282104 0.629973765743204 0.844327041493437
"gene:UTI89_C2731" 8016.35477561125 0.363183397143253 0.205480486486016 3.27312277547094 0.19464821257428 0.517556976396767
"gene:UTI89_C1715" 139.023446579294 0.439592026995123 0.255144618392601 2.91563680183771 0.232743474225132 0.561165432118339
"gene:UTI89_C0046" 37.4623652719052 0.47653433854633 0.454360459995466 1.19316852736358 0.550689437142176 0.806058582948803
"gene:UTI89_C4206" 20.6506146861753 0.923594290229097 0.386955901186218 6.61997641368777 0.0365166043972176 0.204201499533886
"gene:UTI89_C3514" 22.7062069054562 -0.633946804716445 0.36755833744826 3.83175749481074 0.147212413204875 0.455545651659748
"gene:UTI89_C2539" 3261.10442886031 -0.0266470374415522 0.289775291962821 0.0631954843196354 0.968896249813303 0.990248477143735
"gene:UTI89_C1163" 8.30573443121898 1.62266931681272 0.660453336772811 6.09737887237844 0.0474210319726502 0.23895273253751
"gene:UTI89_P089" 25.191676481074 0.535297676411412 0.301356820624943 3.61967225233951 0.163680957630493 0.474759488377347
"gene:UTI89_C0608" 9132.09801824126 0.462412848732261 0.185255474117256 6.21521714803123 0.0447077428601362 0.23224083932701
"gene:UTI89_C1572" 845.986165638101 -0.154496715575389 0.127601697479998 1.51346643401257 0.469196689897888 0.76318223277812
"gene:UTI89_C4799" 210.421649518516 0.62588333396416 0.478777077904147 5.53183977738331 0.0629181949832486 0.284117614588636
"gene:UTI89_C2702" 2481.93824601836 -0.939600621820985 0.240894811102522 16.7318508355702 0.000232661623923739 0.0048096116027514
"gene:UTI89_C4868" 1715.97980444137 -0.136989894570097 0.121970402580266 3.34654877116373 0.187631680215596 0.509921441275575
"gene:UTI89_C3646" 4266.74587538725 0.231372021258665 0.184241842119609 1.86164891476562 0.394228551710317 0.711445014249316
"gene:UTI89_C4559" 830.735701439294 -0.206864209969305 0.214792775676741 1.07992813798603 0.582769191481695 0.820257681534367
"gene:UTI89_C3531" 196.607890282292 -0.393465881004858 0.157099706031867 6.20273623317098 0.0449876119736443 0.23273591261032
"gene:UTI89_C4653" 230.519009829874 0.00660092976237815 0.133748415124409 1.37501721200914 0.502827250618703 0.784006383963135
"gene:UTI89_C4527" 161.164404052014 0.342668897081771 0.309354164959552 1.26087884656306 0.532357819182279 0.799170488081968
"gene:UTI89_C3882" 2335.6987981511 0.415991200858452 0.156605927745684 7.00839103570638 0.0300709551625141 0.18099987809036
"gene:UTI89_C4295" 1020.70648212977 -0.219245908497292 0.33141912950692 0.656062998905782 0.720340329021672 0.889013119546198
"gene:UTI89_C2017" 1681.81394397562 -0.798703520470471 0.292217324998962 7.03148609904929 0.0297257070734367 0.179349840285185
"gene:UTI89_C0118" 1430.52841025175 -0.324997250501647 0.194971219572958 3.04653087605641 0.217998861642908 0.544889126921124
"gene:UTI89_C3028" 217.072753049618 0.139547539822107 0.234890651341453 0.635083112457892 0.727936429852822 0.89203073707429
"gene:UTI89_C2513" 1542.7012842854 0.10723131088486 0.19785113013182 2.42559822607575 0.297363758640852 0.634149867711516
"gene:UTI89_C2305" 11115.9098818748 -0.0996525201874774 0.177605849799876 3.75187100320613 0.153211570112002 0.461222855287308
"gene:UTI89_C0169" 885.033207688809 -2.25534093378128 0.193852681214786 180.611455695079 6.03560363684247e-40 3.04435847442334e-36
"gene:UTI89_C0458" 1078.96357218122 -0.171808340982321 0.375897051662073 0.606062706423018 0.73857593927982 0.893590078610558
"gene:UTI89_C3051" 2012.07581929807 -0.0672741194652281 0.142997564007199 0.308517562921338 0.857050203608023 0.941184648026083
"gene:UTI89_C3474" 102.65543965236 -0.134497774943114 0.184156419810039 0.537546771073949 0.764316441184185 0.903174286722575
"gene:UTI89_C4487" 29.422382030967 -0.174337224844747 0.365309600917597 0.21242236897632 0.89923472359724 0.959548389774745
"gene:UTI89_C2742" 72.0024033971857 -0.0154955860194354 0.233852209392991 0.119147326269967 0.942166128124276 0.979448876805204
"gene:UTI89_C3437" 149.993828888263 -0.210747433997489 0.202797699752519 3.90185050755133 0.142142492845849 0.447263711369357
"gene:UTI89_C1498" 16.9610556942089 0.558623135390814 0.446361604848595 1.56106959090511 0.458160923396745 0.753656631886344
"gene:UTI89_C2886" 1354.72244268778 -0.627549365201931 0.250919970042333 6.16191990246193 0.0459151591731492 0.234344373853208
"gene:UTI89_C2356" 125.953458061618 0.116698078820145 0.17747217196032 0.429739109578009 0.806646656508002 0.923467631138067
"gene:UTI89_C2383" 86.1935845361399 0.331411764158396 0.32741406742511 1.39812734473412 0.497050488081928 0.77860952232461
"gene:UTI89_C1389" 896.691541265931 -0.635131657515706 0.208548831706903 12.0926363948566 0.00236655918972051 0.0289731178469666
"gene:UTI89_C1519" 175.585316167554 0.261066671509493 0.173491460947439 2.54614513183651 0.279970072370009 0.612691704530681
"gene:UTI89_C0342" 752.760700643049 0.826298655893106 0.331852554448863 5.93410975749384 0.0514546275158844 0.251665479963891
"gene:UTI89_C2955" 2153.17523971473 -0.244851309184288 0.170926177310575 7.19832546055511 0.0273466093527216 0.171542330497228
"gene:UTI89_C0436" 1772.21228510647 0.0926441134699227 0.175826817766667 0.277102885535555 0.870618463093693 0.944548522628939
"gene:UTI89_C4228" 63.1741833744554 0.0922629887733015 0.201865279786486 2.08441380910256 0.352675501317392 0.677158442575152
"gene:UTI89_C3073" 36.6850900394669 0.248924732821418 0.239335486130645 2.04496739341624 0.359700442996878 0.680798887233116
"gene:UTI89_C3393" 302.865148023125 0.538249861038677 0.355844926315047 2.35836599597246 0.307529888530386 0.64181008725266
"gene:UTI89_C0799" 0.560099788462046 0.838241002697086 1.67092124202212 0.587444453981405 0.745483537891702 NA
"gene:UTI89_C2854" 1418.63368366509 -0.316260534993202 0.181294780038167 3.80434652397776 0.14924392038337 0.458362561767088
"gene:UTI89_P056" 384.338560965389 0.487523885221614 0.170500622629364 8.65660491732535 0.0131899189291044 0.105770987406045
"gene:UTI89_C3759" 7603.77999488146 -0.270522360064133 0.473005222250273 1.20223273195757 0.548199303312068 0.806058582948803
"gene:UTI89_C2210" 1902.57010244874 0.0244158672773859 0.180350955276224 0.596376193758488 0.742161728312958 0.896088137735134
"gene:UTI89_C1221" 11787.5934974124 -0.0706253797813768 0.162556072270202 1.64926350153769 0.438396401881613 0.73770673466965
"gene:UTI89_P129" 8.85318872128488 0.286582721407284 0.468309218813944 0.880919414699576 0.643740420848793 0.851296536013752
"gene:UTI89_C0242" 153.515765931267 0.272065216781022 0.190128934694167 2.03116661162477 0.36219110002969 0.683152203665035
"gene:UTI89_C2971" 11.3267865481342 0.137304518806539 0.329069959107137 0.792626405283841 0.67279594146834 0.866151793967919
"gene:UTI89_C4863" 228.721026169347 -0.00122027811990589 0.19134565243138 0.189149443407416 0.90975975328749 0.962651964030305
"gene:UTI89_C0864" 1323.5497548162 -0.0650754305043037 0.339596673809292 0.154533937435076 0.925642702971909 0.971077744132759
"gene:UTI89_C1824" 90.8338347683726 -0.562265108080661 0.29183622434926 3.79687391388183 0.149802584215814 0.458776098837017
"gene:UTI89_C4242" 99.1652083906262 0.172376316181583 0.25363422760359 0.750264447873803 0.687198408704473 0.874427036706701
"gene:UTI89_C2295" 1690.32014784228 0.208939378025016 0.213507939964997 1.76278358912782 0.414206020629939 0.723676885367999
"gene:UTI89_C5129" 30.647987943104 0.569046101469552 0.303939036837169 3.55279733169681 0.169246564486891 0.483378063018142
"gene:UTI89_C1777" 455.077952967649 -0.732580084964188 0.206041926813965 12.4149137321616 0.00201435372693 0.0255929476036144
"gene:UTI89_C1173" 4001.81556669372 -0.17352481274844 0.180643803838812 3.68441393489343 0.158467307709595 0.468802991253488
"gene:UTI89_C4188" 1945.28207955044 -0.305489265775941 0.161482533927616 8.21072358973731 0.016484053913267 0.12391291794116
"gene:UTI89_C3123" 7320.01356002002 1.15433191575523 0.554497755138161 2.92221642581296 0.231979050048931 0.560676892108121
"gene:UTI89_C1455" 769.744270630494 -0.254819264440348 0.186184060941868 3.97014918922264 0.137370366645649 0.439852539182895
"gene:UTI89_C2924" 419.444609967024 0.772313023841757 0.373376228783172 4.0971471701107 0.128918664006326 0.423074652731235
"gene:UTI89_C0571" 114.413294770295 0.715607128661081 0.307206332671353 5.78175338356544 0.0555275107539502 0.262294912255
"gene:UTI89_C4398" 64.7930011935968 0.365532427330252 0.201765175030317 3.24901414035924 0.197008762767595 0.521360020671433
"gene:UTI89_C3562" 16.6202017699314 0.392457230044321 0.300634625825118 3.61223810947536 0.164290503603215 0.476253620790011
"gene:UTI89_C1304" 41.1116042886545 0.150438658489927 0.315314915987228 1.27059204874723 0.529778637713529 0.798296869925948
"gene:UTI89_C5102" 35.8422199092825 0.443962224341764 0.265119868776575 2.94900410493494 0.2288926752156 0.558285615951396
"gene:UTI89_C3060" 169.978095977586 -0.507594860137133 0.19035285019713 8.16233382765728 0.0168877476040972 0.124783799829535
"gene:UTI89_C3089" 541.391696937821 0.278832921701337 0.539424824948839 0.536171653415067 0.764842134403605 0.903269427752701
"gene:UTI89_C3578" 764.734275356511 0.210492677434704 0.213518633417548 4.00702981019617 0.134860427584775 0.434467962706487
"gene:UTI89_C3129" 174.503210776499 0.258512588709578 0.268824348521071 3.34852466614535 0.187446401505818 0.509921441275575
"gene:UTI89_C1232" 650.76840426492 0.0936690598826759 0.171290911594258 0.507630039981336 0.775835302795233 0.907399273951487
"gene:UTI89_C1628" 191.735320788482 0.464369483103445 0.375266631757281 1.4491106549749 0.484539982669058 0.770526732130542
"gene:UTI89_C4976" 13.7193062356868 0.0896282307127972 0.296028458425597 0.359812484378153 0.835348528189171 0.934554541534678
"gene:UTI89_C3666" 1802.87027161458 -0.331863170500174 0.18304945488345 3.35718876213127 0.18663613103085 0.509136097847274
"gene:UTI89_C5012" 6982.98736111226 -0.56860653233226 0.28260068730627 3.95295533550473 0.138556420544788 0.440547102500656
"gene:UTI89_C2303" 10407.8986860544 -0.200674910989656 0.218851676003725 4.90389924976103 0.0861255102721386 0.339919463077204
"gene:UTI89_C4761" 1918.47191930345 -0.259068343695258 0.133734252977372 4.84405394102714 0.0887415585115155 0.347766109485689
"gene:UTI89_C1805" 80.5373085874842 -0.358614272225015 0.265731434575752 2.48951656445439 0.288010516978292 0.622685404045651
"gene:UTI89_C0993" 1259.48554503766 -0.0560748539982225 0.201989728492401 0.876034147560404 0.64531476480078 0.851511602873677
"gene:UTI89_C2430" 667.127195808337 -0.46641492106816 0.18037565764752 14.1178684060834 0.000859693864981038 0.0137660185871884
"gene:UTI89_C2604" 697.397472872014 0.366964526005495 0.148381654799769 6.44131052360024 0.0399288858130932 0.216776731774423
"gene:UTI89_C3142" 132.30671352401 0.435385091110168 0.579235937335019 0.55837855937483 0.756396719129997 0.901527658622803
"gene:UTI89_C4099" 3343.8583288638 0.0899714118432621 0.207500862066735 1.52411161483269 0.46670598248364 0.761586857213679
"gene:UTI89_C1547" 2338.80805967375 0.362869525230696 0.266847421863386 2.65336898182136 0.265355593317881 0.598325262715866
"gene:UTI89_C0115" 39.8305476263296 -1.05905956475804 0.315158082117604 13.0307249279996 0.00148051916730308 0.0210358836052866
"gene:UTI89_C3765" 43710.8315127955 -0.207558564218026 0.436071612548604 2.04736492099062 0.35926950547933 0.680493948793744
"gene:UTI89_C1006" 20.2048079946056 0.218454062994914 0.389933768491435 0.366234168038488 0.832670657602167 0.934554541534678
"gene:UTI89_C0067" 63.5660793750389 -0.136351718981757 0.22665731049132 0.418048933032082 0.811375383871716 0.925547247640488
"gene:UTI89_C3869" 3518.05917983961 0.242230913138366 0.637549728575755 0.141152381530446 0.93185673794306 0.973950556606878
"gene:UTI89_C3863" 207.465031000238 0.229682005351503 0.228965852658547 1.00612071083668 0.604677297741481 0.833331226723505
"gene:UTI89_C1112" 2457.3777562966 0.947214600107587 0.332172841674486 7.88826371734103 0.0193680232547041 0.135872474682514
"gene:UTI89_C1286" 5253.40888108398 -0.0337703912539498 0.157946630971504 0.794139064250885 0.672287278444082 0.866151793967919
"gene:UTI89_C1544" 2746.16239064049 -0.0670365125227671 0.209891687713437 0.762136061217916 0.683131414192936 0.871670845734675
"gene:UTI89_C3737" 1118.9528411859 0.107501389728462 0.163090569787317 1.4527920909162 0.483648901581545 0.770526732130542
"gene:UTI89_C4278" 740.241935152727 0.0392942911940549 0.254154968398658 1.46466429629163 0.480786416445333 0.768893983398424
"gene:UTI89_C1659" 165.059578393168 0.231868001110734 0.213295367412547 1.14601290411701 0.56382776684348 0.810241383463964
"gene:UTI89_P007" 121.668915714393 0.0845438427829077 0.229057204249479 1.03272613402476 0.596686716079344 0.8298008811426
"gene:UTI89_C2800" 652.153967529343 -0.138758499596872 0.173804247914548 1.28733108226936 0.525363150049479 0.796439763962933
"gene:UTI89_C1042" 68.7971706980352 0.714252466336299 0.45562623407985 2.60699240505016 0.271580630388536 0.604484435924887
"gene:UTI89_C0757" 830.983347544633 0.194146653047194 0.20544776973507 1.68198509454942 0.43128224290508 0.735176624945328
"gene:UTI89_C0346" 21.094261980305 0.353262995002887 0.360648722208016 1.51263244672111 0.469392382734672 0.76325440957888
"gene:UTI89_C5010" 263.970857450002 -0.0572849483428993 0.204764648987008 0.425311272634417 0.808434484763813 0.923719273451917
"gene:UTI89_C2528" 54.7606759101446 0.630419735043455 0.267636071616904 5.39350139022702 0.0674242391025716 0.294448365396858
"gene:UTI89_C4303" 155.273736615712 -0.694645148570584 0.23008044925045 8.83898680104465 0.0120403303650251 0.0995597153462078
"gene:UTI89_C0414" 1060.10936261597 0.114421749650469 0.227928415578009 4.78263771071443 0.0915089172324166 0.354237128565088
"gene:UTI89_C3624" 210.878627330775 -0.0922497174676404 0.360357865199253 1.46608946395122 0.480443937856233 0.768893983398424
"gene:UTI89_P099" 18.1093955769433 -0.239001298186265 0.240240083472564 1.28442386810121 0.526127376954358 0.796932879687021
"gene:UTI89_C0688" 2057.28097880561 -0.48364150287576 0.291149087435697 2.96944756782182 0.226564912908511 0.555285062261935
"gene:UTI89_C0555" 1615.22618172037 0.0299900123451004 0.271377336789668 0.406168232338359 0.816209582114676 0.926408895631509
"gene:UTI89_C3947" 748.714768519865 -0.154159014007257 0.276756826981348 1.10426988610857 0.575719369318305 0.81661595047899
"gene:UTI89_C2257" 203.675685662324 -0.341794723142913 0.160234489142406 4.54171328189352 0.1032237165355 0.378386937649029
"gene:UTI89_C5072" 417.188621043712 -3.06245945493408 0.480484661506086 73.0546870595618 1.36891431945948e-16 1.91800106315378e-14
"gene:UTI89_C3633" 1486.26968036933 -0.0166464694362179 0.0878286175037038 0.0430549681688035 0.978702578355233 0.9946757616812
"gene:UTI89_C4457" 2492.07179022517 -0.353436088156747 0.389873013519919 0.830766790629241 0.660087157861462 0.860381845286346
"gene:UTI89_C4654" 7.8678120755918 -0.0698148328588879 0.271376712308972 0.316940649874539 0.85344828954669 0.941184648026083
"gene:UTI89_C0834" 621.585297719615 0.354721325570043 0.260615543389036 2.14356618354236 0.34239744671333 0.667847146644252
"gene:UTI89_C4879" 219.290579032656 -0.252721491620088 0.105766000399903 6.89546996306649 0.0318176223246765 0.187248961457897
"gene:UTI89_C2614" 1286.09747223287 0.212791466018807 0.221938593701897 1.20777352786854 0.546682674885143 0.806058582948803
"gene:UTI89_C3046" 420.531931960178 0.0858138578893437 0.231246051399288 3.47754638587026 0.175735862422512 0.495202061485559
"gene:UTI89_C1078" 22.6863164343861 0.485625099152486 0.346891419734262 2.28589221074321 0.31887818785668 0.651446569278694
"gene:UTI89_C4974" 148.122576038058 -0.00353395594664976 0.181831779736509 0.0250478939523759 0.987554151274974 0.995903213666529
"gene:UTI89_C1585" 24.6397494196164 0.303328336604259 0.272918900574489 1.19760983868628 0.549467902332019 0.806058582948803
"gene:UTI89_C1664" 44.8618960855547 0.368090220049625 0.276980681007505 1.79333720252231 0.40792636399899 0.720660213187179
"gene:UTI89_C0527" 1682.47998330838 0.658321227883264 0.190442389281535 12.0072451489484 0.0024697889570706 0.0298743776965566
"gene:UTI89_C2793" 698.035080250563 -0.010114577131644 0.185905211944697 0.01094715915292 0.994541373166115 0.999092627765889
"gene:UTI89_P102" 103.702078012508 0.566590910866886 0.185508743368292 12.7853725703292 0.00167375397649044 0.0230071979691526
"gene:UTI89_C2340" 3883.54899938951 -0.36183813661848 0.185854377886298 3.92183406515039 0.140729308369825 0.44531909122798
"gene:UTI89_C0991" 187.785984056063 0.196815000403304 0.295370040149018 0.500474865127956 0.778615892355059 0.908685460675363
"gene:UTI89_C3279" 1178.83176837897 -0.152389068978446 0.114353554798878 4.29166447026023 0.116970649441398 0.404255008327575
